news,label,type
สำนักงานคณะกรรมการอาหารและยา อนุมัติขึ้นทะเบียนวัคซีนไฟเซอร์ โดยเป็นวัคซีนโควิด-19 รายการที่ 6 ของไทย ซึ่งแผนการฉีดประกอบด้วย การฉีดวัคซีนจำนวน 2 เข็ม โดยเข็มที่ 2 ห่างจากเข็มแรก 21 วัน สำหรับผู้ที่อายุ 12 ปีขึ้นไป,TRUE,TRUE_ACTUAL_TRAIN
ล่าสุด ขณะนี้กรมวิทยาศาสตร์การแพทย์พบว่า สายพันธุ์เดลตามีสัดส่วนเพิ่มขึ้นอย่างรวดเร็ว คณะกรรมการโรคติดต่อแห่งชาติ จึงเห็นชอบให้พื้นที่ที่มีการระบาดสามารถปรับระยะเวลาการฉีดวัคซีนแอสตร้าฯ เข็มที่ 2 ให้เร็วขึ้นจากปกติที่นัดห่างจากเข็มแรก 10-12 สัปดาห์ เป็น 8 สัปดาห์,TRUE,TRUE_ACTUAL_TRAIN
จุฬาฯ ปักเข็มทดสอบวัคซีน ChulaCov19 กับอาสาสมัครชุดแรก,TRUE,TRUE_ACTUAL_TRAIN
รมว.แรงงาน ย้ำ วัคซีนไม่ขาด ผู้ประกันตนฉีดแอสตร้าเซนเนก้า เหมือนเดิม,TRUE,TRUE_ACTUAL_TRAIN
ราชวิทยาลัยจุฬาภรณ์ เปิดจอง ‘ซิโนฟาร์ม’ ล็อตแรก 14 มิ.ย.,TRUE,TRUE_ACTUAL_TRAIN
กระทรวงแรงงาน แจ้งปิดปรับปรุงชั่วคราว ศูนย์ฉีดวัคซีนโควิด-19 เพื่อผู้ประกันตน ม.33 เพื่อความพร้อมของจุดบริการ และความต่อเนื่องในการกระจายวัคซีน โดยมีกำหนดเปิดอีกครั้งในวันที่ 28 มิถุนายน ซึ่งจะมี SMS แจ้งผู้ประกันตนล่วงหน้า 3 วันก่อนถึงวันฉีด,TRUE,TRUE_ACTUAL_TRAIN
“ซิโนแวค” ล็อตใหม่ถึงไทยอีก 1 ล้านโดส ด้านแอสตร้าฯ ขอเลื่อนส่ง 2 วัน,TRUE,TRUE_ACTUAL_TRAIN
นายกฯ ลงนามกับบริษัท จอห์นสัน แอนด์ จอห์นสัน เพื่อนำวัคซีนเข้ามาเพิ่มเติม 25 ล้านโดส พร้อมจัดหาวัคซีนซิโนแวคเข้ามาเพิ่มเติมอีก 8 ล้านโดส เพื่อให้ได้วัคซีนครบ 100 ล้านโดส ซึ่งจะต้องตกลงกับบริษัทผู้ผลิตว่าจะส่งมอบได้จำนวนเท่าไหร่และช่วงไหน,TRUE,TRUE_ACTUAL_TRAIN
แพ้วัคซีนโควิด-19 สปสช. เยียวยาแล้วกว่า 3 ล้านบาท,TRUE,TRUE_ACTUAL_TRAIN
ยอดวัคซีน มิ.ย. มา 6.7 ล้านโดส ตั้งเป้าปี 64 จัดสรรให้ได้ 100 ล้านโดส,TRUE,TRUE_ACTUAL_TRAIN
ราชวิทยาลัยจุฬาภรณ์ แจ้งงดฉีดวัคซีนเข็มที่ 1 สำหรับผู้ที่ลงทะเบียนไว้หลัง 14 มิถุนายน หลังไม่ได้รับจัดสรรวัคซีนหลัก (ซิโนแวค และแอสตร้าเซนเนก้า) แต่ผู้ที่ได้รับฉีดวัคซีนเข็มแรกไปแล้ว ยังสามารถมารับการฉีดเข็มที่สองได้ตามนัดหมาย,TRUE,TRUE_ACTUAL_TRAIN
"องค์การอนามัยโลก (WHO) ประกาศรับรองวัคซีน ซิโนแวค สำหรับใช้ในกรณีฉุกเฉิน เป็นลำดับที่ 6 ต่อจากไฟเซอร์, แอสตร้าเซนเนก้า, จอห์นสันแอนด์จอห์สัน, โมเดอร์นา และซิโนฟาร์ม",TRUE,TRUE_ACTUAL_TRAIN
สธ.พร้อมปฏิบัติตาม ศบค.ปลดล็อกท้องถิ่นซื้อวัคซีนเอง,TRUE,TRUE_ACTUAL_TRAIN
มท.1 เบรกท้องถิ่นจัดซื้อวัคซีนเอง ห่วงเหลื่อมล้ำโยน ศบค.อนุมัติ,TRUE,TRUE_ACTUAL_TRAIN
แอสตร้าเซนเนก้า ผลิตในไทย 9 ลอตแรกไร้ปัญหา,TRUE,TRUE_ACTUAL_TRAIN
"อย.ขึ้นทะเบียนซิโนฟาร์มแล้ว เป็นวัคซีนตัวที่ 5 ของไทย

เลขาธิการ อย. แถลงว่า อย.ได้อนุมัติขึ้นทะเบียนวัคซีนซิโนฟาร์มที่ยื่นขอโดยบริษัท ไบโอจีนีเทค จำกัด ซึ่งวัคซีนซิโนฟาร์ม เป็นวัคซีนเชื้อตาย ผลิตโดยสถาบันชีววัตถุแห่งกรุงปักกิ่ง (BIBP) โดยได้รับการรับรองของ WHO ",TRUE,TRUE_ACTUAL_TRAIN
“ศิริราช” เผยผลทดสอบวัคซีน แอสตร้าฯ - ซิโนแวค ป้องกันโควิดได้ดี,TRUE,TRUE_ACTUAL_TRAIN
ประเทศเดนมาร์กมีการสั่งให้หยุดฉีดวัคซีนของแอสตราเซเนกาทั้งหมดภายในประเทศ หลังมีรายงานพบว่า วัคซีนนี้อาจมีความเชื่อมโยงทำให้เกิดอาการข้างเคียงไม่พึงประสงค์ร้ายแรงอย่างภาวะลิ่มเลือดอุดตัน ซึ่งถือเป็นประเทศแรกของโลกที่ประกาศให้หยุดใช้วัคซีนของแอสตราเซเนกา,TRUE,TRUE_ACTUAL_TRAIN
เดนมาร์ก ประเทศแรกในโลก ยุติฉีดวัคซีน ‘แอสตร้าเซนเนก้า’,TRUE,TRUE_ACTUAL_TRAIN
สหรัฐฯ สั่งระงับฉีดวัคซีนของ J&amp;J หลังพบผลข้างเคียงลิ่มเลือดอุดตัน,TRUE,TRUE_ACTUAL_TRAIN
หมอธีระวัฒน์' โชว์ผลวิจัย ฉีดไขว้ SV+AZ ได้ภูมิที่ไม่ยับยั้งไวรัส เผยสูตรที่ได้ผลกับ 'เดลตา',TRUE,TRUE_ACTUAL_TRAIN
เปิดเอกสารผลศึกษาวัคซีนไขว้!! เปิดผลการศึกษาฉีดวัคซีนไขว้ SV+AZ ใช้กลุ่มทดลองแค่ 77 ตัวอย่าง สรุปว่าภูมิสูงขึ้น เพื่อสั่ง SV อีก 12 ล้านโดส จนกลายเป็นคำถามว่าผลการศึกษาน้อยไปหรือไม่,TRUE,TRUE_ACTUAL_TRAIN
นพ.ธีระวัฒน์ เปิดข้อมูล ยัน 'ฉีดไขว้วัคซีน' ไม่มีผลให้กันไวรัสดีขึ้น ซ้ำอาจไม่กันเดลตา,TRUE,TRUE_ACTUAL_TRAIN
กรมวิทย์ฯ-ศิริราช เปิดผลวิจัยข้อมูลล่าสุดฉีดวัคซีนสู้เดลต้า พบสลับเข็มซิโนเเวค-เเอสตร้าฯ ให้ภูมิสูงกว่าซิโนเเวค 2 เข็ม เทียบเท่าเเอสตร้าฯ 2 เข็ม ไม่เเนะนำฉีดเเอสตร้าฯ เข็มเเรก ตามด้วยซิโนเเวค ส่วน AZ กระตุ้นเข็ม 3 สร้างภูมิ 11 เท่า,TRUE,TRUE_ACTUAL_TRAIN
"“หากคุณแพ้เราแคร์คุณ”

สปสช. เพิ่มความมั่นใจให้กับผู้ที่ฉีด วัคซีนโควิด-19 ออกมาตรการเยียวยาอาการไม่พึงประสงค์สูงสุด 4 แสนบาท โดยมีระยะเวลายื่นคำร้องได้ภายใน 2 ปีนับแต่วันที่ทราบความเสียหาย

สอบถามเพิ่มเติมสายด่วน สปสช. โทร. 1330",TRUE,TRUE_ACTUAL_TRAIN
ผลทดสอบฉีดวัคซีนไขว้-บูสเตอร์โดส ต้านโควิดเดลตา,TRUE,TRUE_ACTUAL_TRAIN
ซิโนแวค! ม้ามืดด่านหน้าสู้โควิด วัคซีนแอสตราฯ-ไฟเซอร์มาไม่ทัน,TRUE,TRUE_ACTUAL_TRAIN
สหรัฐฯ เตรียมฉีดวัคซีนเข็ม 3 ก.ย.นี้ - WHO ย้ำเข็ม 3 ยังไม่จำเป็น,TRUE,TRUE_ACTUAL_TRAIN
"กรมวิทยาศาสตร์การแพทย์ ร่วมกับศิริราช เปิดผลทดสอบข้อมูลฉีดวัคซีนสลับชนิด ""ซิโนแวค-แอสตราเซเนกา"" ครบ 2 สัปดาห์มีระดับภูมิต้านโควิดสายพันธุ์เดลตา ส่วนการฉีดกระตุ้นเข็ม 3 แอสตราเซเนกาดีสุดกระตุ้นภูมิ 11 เท่า",TRUE,TRUE_ACTUAL_TRAIN
"สหรัฐฯ เตรียมฉีดวัคซีน COVID-19 กระตุ้นเข็มที่ 3 ให้ประชาชนตั้งแต่เดือน ก.ย.เป็นต้นไป 

ขณะที่องค์การอนามัยโลกออกมายืนยันอีกครั้งว่า การฉีดวัคซีนเข็มที่ 3 ยังไม่ใช่สิ่งจำเป็นในขณะนี้",TRUE,TRUE_ACTUAL_TRAIN
"ผลศึกษา ""ฉีดวัคซีนไขว้"" ภูมิขึ้นสูงกว่า ""ซิโนแวค-แอสตร้าฯ"" 2 เข็มถึง 3 เท่า",TRUE,TRUE_ACTUAL_TRAIN
ผลศึกษาชี้ภูมิคุ้มกันจากวัคซีนไฟเซอร์ ลดลงหลังฉีด 6 เดือน หนุนกระตุ้นเข็ม 3,TRUE,TRUE_ACTUAL_TRAIN
ศิริราชเผยผลวิจัยวัคซีนโควิดแนะฉีด “ซิโนแวค” แล้วตามด้วยแอสตร้าฯภูมิสูงขึ้นใกล้เคียงฉีดวัคซีนไฟเซอร์,TRUE,TRUE_ACTUAL_TRAIN
"เปิดผลศึกษากรมวิทย์ฯ ""วัคซีนไขว้"" ""ซิโนแวค-แอสตร้าฯ"" สู้โควิดสายพันธุ์เดลต้าได้ดี",TRUE,TRUE_ACTUAL_TRAIN
"รอบสอง! รพ.เมดพาร์ค เปิดจองวัคซีนโควิด ""โมเดอร์นา"" 2 เข็ม 3,300 บาท ",TRUE,TRUE_ACTUAL_TRAIN
WHO ชี้วัคซีนโควิดเข็ม 3 ยังไม่จำเป็น วอนชาติร่ำรวยบริจาคให้ชาติยากจนก่อน,TRUE,TRUE_ACTUAL_TRAIN
จอห์นสันฯ ไม่มาแอสตราฯ ส่งไม่ทัน ศบค.แจงความจำเป็นสั่ง 'ซิโนแวค' ทดแทน,TRUE,TRUE_ACTUAL_TRAIN
กรมวิทย์ เปิดข้อมูลการศึกษาพบสูตรฉีด Sinovac เข็มแรก + AstraZeneca เข็ม 2 ให้ระดับภูมิคุ้มกันที่มากและเร็วกว่า ชี้นโยบายของรัฐบาลแผนการให้วัคซีนมีความเหมาะสม,TRUE,TRUE_ACTUAL_TRAIN
อนุทิน ชาญวีรกูล รองนายกรัฐมนตรีและคณะผู้บริหาร ได้หารือ AstraZeneca จัดสรรวัคซีนปี 2565 แจ้งความต้องการเบื้องต้น 50 ล้านโดส,TRUE,TRUE_ACTUAL_TRAIN
ศบค. พร้อมแจงสาเหตุซื้อวัคซีน Sinovac เพิ่ม เพราะ AstraZeneca ดีเลย์ ไม่สามารถจัดส่งได้ในไตรมาส 4,TRUE,TRUE_ACTUAL_TRAIN
ต้องสั่ง ซิโนแวค เพิ่มแล้วกระมัง !! เผยผลฉีดซิโนแวค 2 เข็ม บูสต์เข็ม 3 ด้วยแอสตร้าฯ ภูมิคุ้มกันเดลตาสูงกว่าไฟเซอร์ 2 เข็ม,TRUE,TRUE_ACTUAL_TRAIN
"ปลื้มใจ!! วัคซีน แอสตร้าเซนเนก้า 1.5 แสนโดส ที่ยืมจากภูฏานถึงไทยแล้ว รอผ่านขั้นตอนศุลกากร การตรวจสอบคุณภาพ คาดใช้เวลา 2-3 วันถึงจะกระจายฉีดให้กลุ่มเสี่ยงได้ 
.
อย่างไรก็ตามยังไม่มีคำชี้แจงว่าวัคซีนผลิตในประเทศที่จองไว้ จะส่งมอบในเดือนส.ค.จำนวนเท่าใด และเมื่อไหร่ ",TRUE,TRUE_ACTUAL_TRAIN
"มีจริงฉีด วัคซีนโควิด เข็ม 4 นพ.โอภาส การย์กวินพงศ์ อธิบดีกรมควบคุมโรค ระบุ เป็นแพทย์รพ.รามาธิบดี ต้องไปศึกษาต่อต่างประเทศ แต่ประเทศที่ไปศึกษา ไม่รับรอง ซิโนแวค รับรอง ไฟเซอร์ จึงต้องฉีดให้
.
รายงานแจ้งว่าแม้หลายประเทศไม่รับรอง แต่ไทยสั่งซิโนแวคเพิ่ม 12 ล้านโดส",TRUE,TRUE_ACTUAL_TRAIN
หมอโอภาส' เตือนระเบิดเวลา ฉีดซิโนแวค 2 เข็ม ผ่านไประยะหนึ่ง ภูมิเริ่มตก ถ้าติดเชื้อปอดอักเสบ,TRUE,TRUE_ACTUAL_TRAIN
นพ.โอภาส แนะกลุ่มที่ได้ซิโนแวค 2 เข็ม ควรเริ่มฉีดเข็มที่ 3 เป็นยี่ห้ออื่นได้แล้ว,TRUE,TRUE_ACTUAL_TRAIN
"6/..

การให้วัคซีนสลับยี่ห้อ พบว่า 
- สามเข็มแบบ sinovac + sinovac + AZ กระตุ้นภูมิคุ้มกันสูงสุด 
- Sinovac + AZกระตุ้นได้ดี แต่ใช้ระยะสั้นกว่า AZ + AZ
- ยังคงมีการศึกษาค้นคว้าเพิ่มเติมในเรื่องของการฉีดสลับวัคซีน",TRUE,TRUE_ACTUAL_TRAIN
กรมควบคุมโรค ชี้แจงกรณีแพทย์ฉีดไฟเซอร์เข็ม 4 เหตุต้องไปต่างประเทศ,TRUE,TRUE_ACTUAL_TRAIN
"ผลวิจัยอังกฤษ พบ ""เดลตา"" ทำประสิทธิภาพไฟเซอร์-แอสตรา ลดลง ",TRUE,TRUE_ACTUAL_TRAIN
"กรมควบคุมโรค ชี้แจงกรณีผู้ที่ได้รับวัคซีนไฟเซอร์ฉีดเป็นเข็มที่ 4 เป็นบุคลากรทางการแพทย์ ที่จะเดินทางไปปฏิบัติงานในต่างประเทศ ที่มีเงื่อนไขให้ฉีดวัคซีนที่กำหนดไว้ เพื่อเข้าประเทศปลายทาง โดยไม่ต้องกักตัว 14 วัน

",TRUE,TRUE_ACTUAL_TRAIN
"อังกฤษเผยผลวิจัยล่าสุด พบโควิด-19 สายพันธุ์เดลตา ทำให้ประสิทธิภาพของไฟเซอร์และแอสตราเซเนกา ลดลงระดับหนึ่ง หลังฉีดไปแล้ว 3 เดือน

",TRUE,TRUE_ACTUAL_TRAIN
หญิงตั้งครรภ์ เป็นกลุ่มเสี่ยงการติด COVID19 ที่อาจไปสู่อาการรุนแรง และอาจเสียชีวิตได้ จากข้อมูลกรมอนามัย พบหญิงตั้งครรภ์ติด โควิด19 เฉลี่ย 50-60 คนต่อวัน เสียชีวิตสะสม 53 คน มีผู้ฉีดวัคซีนเพียง 22 คน สถิตินี้สะท้อนการฉีดวัคซีนในกลุ่มนี้ยังน้อยอยู่มาก,TRUE,TRUE_ACTUAL_TRAIN
"""อนุทิน""ลงนามแก้ไขสัญญาการจัดซื้อวัคซีนไฟเซอร์เพิ่มอีก 10 ล้านโดส จากเดิมจัดซื้อเพิ่ม 20 ล้านโดส 

คาดทยอยส่งให้ไทยไตรมาส 4 ของปีนี้ พร้อมหารือกระทรวงการต่างประเทศ เจรจาจัดหาวัคซีนเพิ่มเติมอีกช่องทาง
",TRUE,TRUE_ACTUAL_TRAIN
"รพ.ศิริราช เปิดจองฉีด ""วัคซีนไฟเซอร์"" สำหรับสตรีมีครรภ์ตั้งแต่ 12 สัปดาห์และผู้ป่วยอายุ 12-18 ปี ผ่านแอปพลิเคชัน Siriraj Connect ตั้งแต่วันที่ 20-28 ส.ค.นี้

",TRUE,TRUE_ACTUAL_TRAIN
นายสาธิต ปิตุเตชะ รัฐมนตรีช่วยว่าการกระทรวงสาธารณสุข เผยแอสตราเซเนกา ขยายเวลาส่งวัคซีน 61 ล้านโดสให้ไทย จาก ธ.ค. 64เป็น พ.ค. 65,TRUE,TRUE_ACTUAL_TRAIN
สหรัฐฯ เร่งสอบ หลังพบรายงานว่าวัคซีนโมเดอร์นาอาจเชื่อมโยงกับภาวะกล้ามเนื้อหัวใจอักเสบในกลุ่มคนอายุน้อยมากกว่าที่คาดการณ์ไว้ในตอนแรก,TRUE,TRUE_ACTUAL_TRAIN
ข่าวหน้า1 บูสต์ด้วยแอสตราฯ หลังได้ซิโนแวค 2 เข็ม พบภูมิสูงถึง 271 สูงกว่าซิโนแวค 10 กว่าเท่า การบูสต์ด้วยไฟเซอร์อยู่ระหว่างศึกษา ไม่เกิน 1 เดือนจะรู้ผล,TRUE,TRUE_ACTUAL_TRAIN
"ฉีดวัคซีนไขว้ ซินโนแวค-แอสต้าฯ สู้สายพันธุ์เดลต้าได้ดี!
",TRUE,TRUE_ACTUAL_TRAIN
"ผลศึกษาบูสต์เข็ม 3 ด้วย ""แอสตร้าฯ"" จะได้ภูมิสูงป้องกันเชื้อเดลตาได้ดี ",TRUE,TRUE_ACTUAL_TRAIN
"ระเบิดเวลา! หมอจุฬาฯ เตือนกลุ่มฉีด ""ซิโนแวค"" ภูมิเริ่มตก ควรรีบฉีดเข็ม 3 ",TRUE,TRUE_ACTUAL_TRAIN
ผลการศึกษาพบว่า วัคซีน Pfizer มีประสิทธิภาพลดลงเมื่อเวลาผ่านไปทุกเดือน โดยฉีดไป 6 เดือน ภูมิคุ้มกันลดลงถึง 13% ติดตามกับ ภัทร จินตนะกุล ผู้ประกาศข่าว TNN World,TRUE,TRUE_ACTUAL_TRAIN
"ราชวิทยาลัยจุฬาภรณ์รายงานผลข้างเคียงจากการฉีดวัคซีนซิโนฟาร์ม ส่วนใหญ่มีอาการปวดศีรษะ
",TRUE,TRUE_ACTUAL_TRAIN
"หมอธีระวัฒน์แนะฉีดวัคซีนโควิดเข้าชั้นผิวหนังตั้งแต่ต้นกระตุ้นภูมิคุ้มกันสกัดโควิดเดลตา
",TRUE,TRUE_ACTUAL_TRAIN
"Overview ประจำวันที่ 20 สิงหาคม 2564 

-ฉีดซิโนแวคสองเข็มยุ่ง ภูมิหมด ส่อเชื้อลามใหญ่
-ส.ส.ท้าประยุทธ์ต่อย แพ้ลาออก ผ่าทางตันประเทศ
-ลูกนัทตาบอดสู้ต่อ จ่อฟ้องเอาผิดประยุทธ์-ตำรวจ
-เพนกวินอันตราย กรมคุกโดนอัดไม่ตั้งใจรักษาโควิด",TRUE,TRUE_ACTUAL_TRAIN
"กระทรวงสาธารณสุข เซ็นสัญญาสั่งซื้อ 'วัคซีนไฟเซอร์' เพิ่มอีก 10 ล้านโดส รวมเป็น 30 ล้านโดส ทยอยจัดส่งได้ในช่วงไตรมาสที่ 4 ปีนี้เป็นต้นไป

",TRUE,TRUE_ACTUAL_TRAIN
"แพทย์จุฬาฯ เตือน คนฉีดซิโนแวค 2 เข็ม ภูมิเริ่มตก เสี่ยงติดโควิด รีบฉีดบูสเตอร์

",TRUE,TRUE_ACTUAL_TRAIN
"แฟลชนิวส์ 10.57 น. (20 ส.ค.64)

- จับมือเผาป้อมตำรวจใต้ทางด่วนดินแดง
- นายกฯ ตรวจความพร้อม รพ.พระมงกุฎฯ ปรับพื้นที่รับผู้ป่วยสีแดง
- กรมวิทย์ฯ การแพทย์ชี้ยังไม่มีค่ามาตรฐานตรวจภูมิวัคซีนโควิด
",TRUE,TRUE_ACTUAL_TRAIN
"หมอธีระวัฒน์' ชี้ฉีดแบบไขว้ ไม่ได้ดีไปกว่าซิโนแวค 2 เข็ม แนะควรบูสเข็ม 3 ด้วยแอสตราฯ-mRNA
",TRUE,TRUE_ACTUAL_TRAIN
"กรมวิทย์ฯ ร่วมกับ ศิริราช เผยผลศึกษาฉีดวัคซีนไขว้-บูสเข็ม 3 กระตุ้นภูมิขึ้นสูง
",TRUE,TRUE_ACTUAL_TRAIN
"อ็อกซฟอร์ดเผยผลวิจัย 'ไฟเซอร์-แอสตราฯ' ป้องกันโควิด 'เดลตา' ลดลง หลังฉีด 2 เข็มไป 3 เดือน
",TRUE,TRUE_ACTUAL_TRAIN
"กรมวิทย์ฯ ย้ำ ฉีดวัคซีนไขว้ภูมิคุ้มกันขึ้นสูง สู้โควิดสายพันธุ์เดลตาได้ดี

",TRUE,TRUE_ACTUAL_TRAIN
"กรมวิทย์ฯเปิดผลศึกษา ฉีดซิโนแวค2เข็ม + แอสตราฯ1เข็ม ภูมิพุ่งสูงสุด 'หมอธีระวัฒน์' ชี้ เป็นแค่ภูมิรวม

",TRUE,TRUE_ACTUAL_TRAIN
"ผลศึกษาเบื้องต้นศิริราชเผยสูตรวัคซีนฉีดไขว้ SV+AZ ภูมิคุ้มกันสูงกว่าฉีดชนิดเดียวกัน ส่วนสูตร SV+SV+AZ กระตุ้นภูมิคุ้มกันดีกว่า Pfizer 2 เข็ม
",TRUE,TRUE_ACTUAL_TRAIN
"อย่าไปเสี่ยงฉีด !! นายอนุทิน ชาญวีรกูล รมว.สธ. ระบุ เตรียมฉีด วัคซีนโควิด ไฟเซอร์ ให้เด็กเกิน 12 ปี เนื่องจากอย.ลงทะเบียนแล้ว ส่วนที่อายุต่ำกว่า 12 อย่าเสี่ยงไปฉีดก่อน
.
ขณะที่ราชวิทยาลัยจุฬาภรณ์ จัดฉีด ซิโนฟาร์ม เด็ก 10 ปีขึ้นไปก่อนหน้านี้ ",TRUE,TRUE_ACTUAL_TRAIN
วิโรจน์ เตือนรัฐฉีดวัคซีนในเด็ก ต้องยึดคำแนะนำราชวิทยาลัยกุมารแพทย์ฯ,TRUE,TRUE_ACTUAL_TRAIN
"เพจภาคีเครือข่ายบุคลากรสาธารณสุข ออกแถลงคัดค้านการฉีด ซิโนฟาร์ม ให้เด็กอายุต่ำกว่า 18 ปี หลังอย.ไม่อนุมัติ ชี้เด็กและเยาวชนไม่ใช่หนูลองวัคซีน 
.
ถามการฉีดนี้ ผ่านการขอจริยธรรมงานวิจัยหรือยัง หรือเป็นการเคลียร์สต๊อกรอ โมเดอร์นา ",TRUE,TRUE_ACTUAL_TRAIN
ซิโนฟาร์ม: อย. ยังไม่ขึ้นทะเบียน ฉีดเด็กอายุ 12 ปี ขณะที่ รจภ. เดินหน้าฉีดอายุ 10-18 ปี แล้ว โดยย้ำว่าเป็นโครงการศึกษาวิจัย,TRUE,TRUE_ACTUAL_TRAIN
รับผิดชอบกันเอง !??ภก.เลิศชาย เลิศวุฒิ ผอ.กองพัฒนาศักยภาพผู้บริโภค อย.ระบุยังไม่อนุมัติให้ ซิโนฟาร์ม ฉีดเด็ก 3 ปีขึ้นไป เพราะการทดลองในเด็กไม่เพียงพอ ส่วนที่ราชวิทยาลัยจุฬาภรณ์จัดฉีด เป็นโครงการวิจัย ที่ต้องรับผิดชอบเอง,TRUE,TRUE_ACTUAL_TRAIN
หมอยง' เผยผลข้างเคียง ฉีด mRNA ให้เด็ก เล็งศึกษาแนวทาง ให้ฉีดเพียงเข็มเดียว,TRUE,TRUE_ACTUAL_TRAIN
ไม่ต้องฉีดเข็ม3!! หมอยง เผยใครฉีด ซิโนแวค 2เข็มแล้ว ติด โควิด หายแล้วภูมิสูงขึ้นกว่าไม่ได้ฉีด 100 เท่า ไม่จำเป็นต้องรับเข็มกระตุ้นอีก ยกเว้นคนที่ติดเชื้อ แล้วยังไม่ได้ฉีดวัคซีน ,TRUE,TRUE_ACTUAL_TRAIN
ต้องใช้ซิโนแวค !! ศิริราชประกาศยกเลิกลงทะเบียนฉีด วัคซีนโควิด แอสตร้าเซนเนก้า เข็มแรก เหตุไม่ตรงกับนโยบายวัคซีนไขว้ ต้องใช้ ซิโนแวค ก่อน ,TRUE,TRUE_ACTUAL_TRAIN
ปธ.ราชวิทยาลัยอายุแพทย์ เตือนอันตราย ก่อน-หลังฉีดวัคซีน ไม่ต้องดื่มน้ำมากๆ,TRUE,TRUE_ACTUAL_TRAIN
"เอาอีกแล้ว!! เพจไทยรู้สู้โควิด เผยแพร่ข้อมูล ระบุคนไทย ฉีดวัคซีนเข็ม 1 แล้ว 50.5 % หรือ 25,234,259 คน ขณะที่อ.เจษฎา ระบุเป็นการรายงานที่แปลก คิดเปอร์เซ็นต์จากกลุ่มเป้าหมาย แทนที่จะเป็นประชากรทั้งหมด ระบุเข็มแรก ฉีดไป 35% เข็ม 2 ได้ 14% ห่วงทำให้เข้าใจผิดได้ ",TRUE,TRUE_ACTUAL_TRAIN
สธ. กัน ไฟเซอร์ ฉีด 12-18ปี 5 ล้านโดส บูสต์เข็ม3 คนฉีด SV ด้วย AZ,TRUE,TRUE_ACTUAL_TRAIN
หมอประสิทธิ์' ชี้วัคซีนไขว้จำเป็นรับมือเดลต้า ฉีดแอสตร้าเข็มเดียวใช้ไม่ได้แล้ว,TRUE,TRUE_ACTUAL_TRAIN
หมอธีระวัฒน์' ข้องใจผลศึกษา ฉีดไขว้ 'ซิโนแวค+แอสตร้า' ภูมิสูงกว่า แอสตร้า 2 เข็ม,TRUE,TRUE_ACTUAL_TRAIN
รอเลยว่าได้เมื่อไหร่!!!ครม.ทุ่ม 4.7 พันล้าน จัดซื้อไฟเซอร์อีก 10 ล้านโดส รวมสั่งแล้ว 30 ล้านโดส,TRUE,TRUE_ACTUAL_TRAIN
"นพ.เกียรติภูมิ วงศ์รจิต ปลัดสธ.เผยเตรียมซื้อ วัคซีนโควิด ต่อจากประเทศในยุโรปที่มีวัคซีนเพียงพอ โดยมี 2 ตัวเลือกคือ แอสตร้าเซนเนก้า และ ไฟเซอร์ 2-3 ล้านต่อเดือน 
.
รายงานแจ้งว่าเป็นคนละกรณีกับวัคซีนแอสตร้าที่ผลิตจากบริษัทสยามไบโอไซน์ ที่ตั้งโรงงานในประเทศ ",TRUE,TRUE_ACTUAL_TRAIN
"มาครบในปีนี้!! 'ประยุทธ์' เผย ""แอสตร้าเซนเนก้า"" ยันจะเร่งส่งวัคซีนให้ครบ 61 ล้านโดส ภายใน ธ.ค. 64",TRUE,TRUE_ACTUAL_TRAIN
"อย. ยังไม่อนุญาตให้ฉีดซิโนฟาร์มกับเด็กอายุ 3 ขวบ เพราะข้อมูลด้านความปลอดภัยยังไม่เพียงพอ
",TRUE,TRUE_ACTUAL_TRAIN
"หมอยง ชี้แนะเรื่องการฉีดวัคซีนโควิดในเด็ก ควรฉีด mRNA แค่เข็มเดียวพอ
",TRUE,TRUE_ACTUAL_TRAIN
"ราชวิทยาลัยจุฬาภรณ์ ลงนามสัญญากับ ซิลลิค ฟาร์มา นำเข้าวัคซีนโมเดอร์นา จำนวน 8 ล้านโดส ใช้เป็นวัคซีนเข็มกระตุ้นภูมิคุ้มกันในปี 2565

วัคซีนโมเดอร์นา วัคซีนโควิด19 kapook ",TRUE,TRUE_ACTUAL_TRAIN
"จับตา ! โควิดสายพันธุ์มิว หลังพบเสี่ยงต่อการดื้อวัคซีน
",TRUE,TRUE_ACTUAL_TRAIN
"ราชกิจจานุเบกษา เผยแพร่ประกาศข้อบังคับ มหาวิทยาลัยธรรมศาสตร์ จัดหา ผลิต ขาย หรือ นำเข้า ยา-วัคซีนโควิด 19 ได้เอง 
",TRUE,TRUE_ACTUAL_TRAIN
"สธ. วางแผนกระจายฉีดไฟเซอร์ให้นักเรียน หวังเปิดโรงเรียนให้เด็กกลับมาเรียนได้ตามปกติ 
",TRUE,TRUE_ACTUAL_TRAIN
"สธ. ประกาศแล้ว ใช้วัคซีนสูตรไขว้ ซิโนแวค - แอสตร้าฯ เป็นวัคซีนสูตรหลักของไทย
",TRUE,TRUE_ACTUAL_TRAIN
